subject,correct_bin,game,rt,true_offer_value,recalled_offer_value,recalled_total_count,recalled_offer_count
120,1,2,6.232474833028391,-7.0,-5.0,3,2
120,0,2,14.918473416939378,1.0,4.0,3,1
120,1,2,9.679018165916204,-3.0,7.0,3,2
120,1,2,11.017419334035369,-1.0,,3,0
120,1,2,12.451020957902074,-11.0,-1.0,3,3
120,1,2,17.258078583981842,-13.0,-5.0,3,2
120,1,2,23.101165249943733,-9.0,-8.0,3,1
120,1,3,9.852818500017747,4.0,9.0,4,1
120,0,3,16.862537416862324,9.0,15.0,4,3
120,1,3,14.421633957885206,4.0,8.0,4,1
120,1,3,26.85265575000085,8.0,15.0,4,3
120,1,3,3.2834130411501974,15.0,16.0,4,2
120,1,3,2.9412572500295937,8.0,14.0,4,3
120,0,3,7.167183042038232,3.0,8.0,4,1
120,1,3,10.193868917180223,-3.0,7.0,4,2
120,1,4,21.687400332884863,-2.0,9.0,4,1
120,0,4,4.078689499991015,-1.0,8.0,4,3
120,0,4,12.765927790896969,2.0,4.0,4,1
120,1,4,6.319382415851578,3.0,3.0,4,3
120,0,4,21.506427499931306,3.0,0.0,4,2
120,0,4,1.0761277920100838,-2.0,12.0,4,2
120,1,4,1.5221241670660677,3.0,3.0,4,3
120,0,4,1.8880114590283483,-2.0,9.0,4,1
120,1,5,11.512078708969057,1.0,1.0,2,2
120,1,5,2.480357584077865,3.0,-5.0,2,1
120,0,5,9.442764082923532,-2.0,1.0,2,2
120,1,5,3.3775281668640673,-3.0,6.0,2,1
120,1,5,4.388262042077258,2.0,,2,0
120,1,5,3.752007625065744,1.0,-5.0,2,1
120,0,5,4.867697000037879,-1.0,6.0,2,1
120,1,5,2.673900374909863,-1.0,,2,0
120,1,6,9.23407074995339,3.0,-2.0,2,1
120,0,6,2.41355691710487,-4.0,2.0,2,1
120,0,6,4.295511875068769,-4.0,-2.0,2,1
120,0,6,3.7856679160613567,3.0,2.0,2,1
120,1,6,2.1084789999295026,3.0,2.0,2,1
120,0,6,3.911855167010799,-2.0,-2.0,2,1
120,0,6,2.944437582977116,-4.0,-2.0,2,1
120,0,6,9.297521999804305,1.0,2.0,2,1
120,0,7,2.356830958975479,-4.0,0.0,3,2
120,1,7,1.3783615839201957,-3.0,,3,0
120,0,7,4.776214125100523,-4.0,9.0,3,1
120,0,7,5.8242426661308855,-4.0,4.0,3,1
120,0,7,0.8216709580738097,-5.0,9.0,3,3
120,1,7,1.815431041875854,-7.0,0.0,3,2
120,0,7,0.764087500050664,-1.0,9.0,3,1
120,0,7,0.0719114581588655,-4.0,5.0,3,2
122,0,1,14.46251254202798,-2.0,-6.0,4,2
122,0,1,2.401650291867554,-4.0,0.0,4,3
122,1,1,5.128558542113751,-1.0,-6.0,4,2
122,0,1,4.120517915813252,5.0,-8.0,4,1
122,1,1,4.948804625077173,-1.0,-6.0,4,2
122,0,1,9.432623958215116,3.0,-2.0,4,2
122,0,1,10.07149775000289,2.0,-2.0,4,2
122,1,1,9.584993042051792,2.0,-2.0,4,2
122,1,2,17.270169334020466,-6.0,-1.0,4,3
122,1,2,13.776339208940044,-3.0,-1.0,4,2
122,1,2,9.113440416986125,-11.0,-9.0,4,2
122,1,2,7.295969333965331,-3.0,1.0,4,1
122,1,2,15.750260666012764,2.0,9.0,4,2
122,0,2,7.419093000004068,-6.0,6.0,4,2
122,1,2,2.559630832867697,-6.0,1.0,4,2
122,1,2,24.724316083826125,-3.0,-6.0,4,2
122,1,3,15.45941258314997,10.0,6.0,3,1
122,1,3,3.3954597080592066,11.0,6.0,3,1
122,0,3,5.156400208128616,3.0,,3,0
122,0,3,9.43464408395812,6.0,0.0,3,2
122,1,3,3.472166874911636,6.0,6.0,3,3
122,0,3,4.2081847079098225,-2.0,0.0,3,2
122,1,3,4.095894958823919,3.0,6.0,3,1
122,1,3,3.8389424588531256,-1.0,0.0,3,2
122,0,4,3.2725292921531945,-1.0,2.0,4,2
122,1,4,3.593986833933741,-1.0,5.0,4,2
122,0,4,1.6032352920155972,2.0,6.0,4,2
122,0,4,3.9819540828466415,-2.0,2.0,4,2
122,0,4,2.1074580419808626,1.0,3.0,4,2
122,0,4,1.9011217500083148,2.0,6.0,4,2
122,1,4,1.967278291936964,-2.0,2.0,4,2
122,1,4,5.709816375048831,1.0,6.0,4,2
122,1,5,15.866053042002022,-4.0,-5.0,5,3
122,0,5,8.048778916941956,-2.0,-2.0,5,3
122,0,5,10.293735542101786,-1.0,-8.0,5,2
122,1,5,14.112775542074814,-5.0,-3.0,5,3
122,1,5,5.153217833023518,2.0,-3.0,5,3
122,0,5,2.0642014578916132,1.0,-5.0,5,2
122,0,5,1.7093943329527974,2.0,-7.0,5,2
122,0,5,3.198448000010103,-5.0,-7.0,5,2
122,0,6,8.50073429197073,6.0,-1.0,4,2
122,0,6,12.821305874967948,2.0,-9.0,4,1
122,0,6,14.576413000002503,2.0,0.0,4,2
122,1,6,0.6051915842108428,9.0,0.0,4,2
122,1,6,13.562532166019082,9.0,0.0,4,2
122,0,6,6.999979833839461,-1.0,-1.0,4,2
122,0,6,10.6785312499851,-1.0,-1.0,4,2
122,1,6,5.0400567499455065,6.0,8.0,4,3
122,1,7,3.6978589999489486,4.0,6.0,6,3
122,1,7,3.9416889171116054,3.0,5.0,6,3
122,1,7,1.723421375034377,6.0,5.0,6,3
122,1,7,6.162160167004913,2.0,4.0,6,3
122,1,7,5.554009082959965,4.0,3.0,6,3
122,1,7,4.394475916866213,5.0,4.0,6,3
122,1,7,2.3360122081357986,6.0,5.0,6,3
122,1,7,2.0246058749035,2.0,4.0,6,3
123,1,1,26.477677040966228,-2.0,-2.0,6,3
123,1,1,14.206396458903328,-1.0,-1.0,6,3
123,1,1,19.23182424996048,-1.0,-1.0,6,3
123,1,1,15.666507042013109,-6.0,-6.0,6,3
123,1,1,3.4547302920836955,2.0,2.0,6,3
123,1,1,6.95364566706121,1.0,1.0,6,3
123,1,1,10.950462999986485,1.0,1.0,6,3
123,1,1,7.036587374983355,6.0,6.0,6,3
123,1,2,41.02251833397895,7.0,1.0,6,3
123,1,2,14.927677457919344,13.0,4.0,6,3
123,1,2,7.5742546250112355,8.0,2.0,6,3
123,1,2,18.315085959155113,4.0,1.0,6,3
123,1,2,17.716699542012066,4.0,1.0,6,3
123,1,2,12.110065459040923,-2.0,-2.0,6,3
123,1,2,13.744707208825275,7.0,1.0,6,3
123,1,2,11.688576250104234,3.0,0.0,6,3
123,1,3,12.51398149994202,-15.0,-15.0,6,3
123,1,3,19.294112917035815,-7.0,-7.0,6,3
123,1,3,14.129019957967104,-9.0,-9.0,6,3
123,1,3,8.99879812519066,-3.0,-3.0,6,3
123,1,3,12.789615083951505,-5.0,-5.0,6,3
123,1,3,8.352114291861653,3.0,3.0,6,3
123,1,3,5.418852708069608,3.0,3.0,6,3
123,1,3,9.72890654206276,-15.0,-15.0,6,3
123,1,4,23.368734083138406,-4.0,-3.0,6,3
123,1,4,13.750884958077222,2.0,8.0,6,3
123,1,4,12.650485333055258,1.0,1.0,6,3
123,1,4,11.569143375148997,-1.0,-2.0,6,3
123,0,4,6.104094041045755,-3.0,4.0,6,3
123,0,4,6.313363959081471,-1.0,7.0,6,3
123,0,4,6.069152166834101,-3.0,4.0,6,3
123,1,4,7.088504125131294,1.0,1.0,6,3
123,1,5,14.129086249973623,-1.0,-1.0,6,3
123,0,5,17.026475749909878,-1.0,-1.0,6,3
123,1,5,10.396418625023216,4.0,4.0,6,3
123,1,5,4.477957875002176,-1.0,-1.0,6,3
123,1,5,6.257346959086135,4.0,4.0,6,3
123,1,5,6.542368207825348,-1.0,-1.0,6,3
123,1,5,4.416044584009796,4.0,4.0,6,3
123,0,5,8.392031749943271,4.0,4.0,6,3
123,1,6,7.784880542196333,-1.0,12.0,6,3
123,1,6,8.912348916986957,1.0,14.0,6,3
123,1,6,9.715371249942107,1.0,1.0,6,3
123,0,6,8.319504375103861,2.0,2.0,6,3
123,1,6,9.366123208077624,-2.0,11.0,6,3
123,1,6,5.585863874992356,-1.0,-1.0,6,3
123,1,6,5.654553625034168,2.0,2.0,6,3
123,1,6,6.761225667083636,-2.0,11.0,6,3
123,1,7,15.696771249873564,-2.0,-5.0,6,3
123,1,7,9.955158083001152,-6.0,-4.0,6,3
123,1,7,5.556648875121027,-4.0,-6.0,6,3
123,0,7,8.735018665902317,-6.0,-4.0,6,3
123,1,7,7.0773467919789255,-2.0,-5.0,6,3
123,1,7,4.421282749855891,-4.0,-3.0,6,3
123,1,7,6.476491458946839,-3.0,-6.0,6,3
123,1,7,5.274215249810368,-5.0,-3.0,6,3
124,1,1,13.124133249977604,-4.0,-8.0,2,1
124,1,1,16.362729375017807,-4.0,-8.0,2,1
124,1,1,1.1109989578835666,4.0,8.0,2,1
124,1,1,11.498573541874066,4.0,8.0,2,1
124,1,1,6.019751667045057,-2.0,,2,0
124,0,1,18.16091166716069,-3.0,0.0,2,2
124,1,1,14.414961708011106,3.0,,2,0
124,1,1,13.47247991594486,2.0,0.0,2,2
124,1,2,2.238561083097011,11.0,10.0,2,2
124,1,2,4.033769958885387,13.0,3.0,2,1
124,0,2,7.132986375130713,-1.0,7.0,2,1
124,1,2,5.735667374916375,6.0,10.0,2,2
124,0,2,5.965134374797344,6.0,,2,0
124,1,2,5.2894963750150055,6.0,10.0,2,2
124,1,2,13.600179834058508,1.0,,2,0
124,0,2,1.8721474171616137,6.0,,2,0
124,1,3,6.545694708824158,-5.0,-3.0,4,3
124,1,3,7.308635916095227,-5.0,-3.0,4,3
124,0,3,9.900320040993392,-1.0,-4.0,4,2
124,0,3,2.789628833066672,-1.0,2.0,4,1
124,0,3,4.2266749169211835,-5.0,3.0,4,2
124,0,3,3.519008707953617,-1.0,2.0,4,1
124,1,3,3.6820382501464337,-9.0,-12.0,4,2
124,1,3,2.235402249963954,3.0,11.0,4,2
124,0,4,8.310899875126779,2.0,7.0,4,2
124,1,4,6.408277708105743,-3.0,-6.0,4,2
124,0,4,10.529806750128046,-3.0,-6.0,4,2
124,1,4,8.225823082961142,2.0,7.0,4,2
124,1,4,3.615686791948974,-3.0,-6.0,4,2
124,1,4,2.454181208042428,-3.0,-6.0,4,2
124,0,4,11.626942625036463,2.0,7.0,4,2
124,0,4,14.836981457890944,2.0,7.0,4,2
124,1,5,4.635152000002563,1.0,8.0,4,2
124,1,5,5.348868540953845,1.0,-2.0,4,2
124,1,5,11.057337084086612,-2.0,-3.0,4,1
124,0,5,3.6594973751343782,-2.0,-3.0,4,1
124,1,5,9.544286333024502,1.0,-10.0,4,2
124,1,5,9.31425595912151,1.0,0.0,4,2
124,1,5,4.258673999924213,4.0,1.0,4,3
124,0,5,0.680463416967541,4.0,1.0,4,3
124,0,6,13.443162499926984,-1.0,-1.0,4,3
124,1,6,6.493093915982172,1.0,1.0,4,2
124,0,6,13.526903874939308,-2.0,2.0,4,2
124,1,6,25.87230516690761,1.0,5.0,4,1
124,0,6,14.783575458917769,-1.0,3.0,4,2
124,1,6,2.9215352081228048,-1.0,-1.0,4,3
124,0,6,10.300624124938622,2.0,2.0,4,2
124,0,6,12.475790333002806,1.0,5.0,4,1
124,1,7,11.382161292014644,-4.0,2.0,4,1
124,0,7,12.895168792223558,-5.0,1.0,4,1
124,0,7,4.0510471251327544,-2.0,6.0,4,2
124,1,7,10.007566415937616,-1.0,-3.0,4,2
124,1,7,15.985862874891607,-4.0,-6.0,4,2
124,1,7,19.262777084019035,-1.0,-1.0,4,3
124,1,7,8.053591957781464,-5.0,3.0,4,2
124,1,7,11.218154500005769,-2.0,-2.0,4,3
125,1,1,5.12133300001733,5.0,7.0,3,2
125,0,1,12.125878915889189,6.0,7.0,3,2
125,1,1,13.975662958808243,6.0,18.0,3,2
125,0,1,1.5288555000443012,-1.0,9.0,3,1
125,1,1,2.3238957091234624,-2.0,-2.0,3,1
125,1,1,3.250751999905333,6.0,18.0,3,2
125,1,1,4.781949875177816,-2.0,-2.0,3,1
125,0,1,3.084692707983777,-2.0,9.0,3,1
125,0,2,26.69488462503068,-12.0,5.0,6,3
125,1,2,30.127478166949004,-2.0,-1.0,6,3
125,1,2,9.393135708989576,-6.0,-2.0,6,3
125,0,2,14.276609749998896,-9.0,4.0,6,3
125,0,2,11.181667750002816,-5.0,5.0,6,3
125,0,2,16.033803374972194,-4.0,5.0,6,3
125,1,2,2.8827055420260876,1.0,-2.0,6,3
125,1,2,2.8068969170562923,-7.0,-2.0,6,3
125,1,3,18.75997016695328,8.0,0.0,5,2
125,1,3,33.31555170798674,7.0,5.0,5,2
125,1,3,35.453000207897276,2.0,7.0,5,3
125,0,3,20.13132212497294,-3.0,11.0,5,2
125,0,3,10.956364249810576,13.0,-4.0,5,3
125,1,3,13.231137291993946,3.0,18.0,5,3
125,0,3,25.412483249790967,3.0,2.0,5,3
125,0,3,22.093488583806906,7.0,-11.0,5,2
125,0,4,17.429053749889135,-3.0,2.0,6,3
125,1,4,18.7113089999184,3.0,2.0,6,3
125,1,4,21.405234166886657,2.0,-6.0,6,3
125,1,4,19.06720058294013,-3.0,2.0,6,3
125,0,4,2.0342225830536336,-2.0,10.0,6,3
125,1,4,22.952045749872923,-2.0,-4.0,6,3
125,1,4,2.4530871661845595,2.0,8.0,6,3
125,1,4,4.592756083002314,3.0,2.0,6,3
125,0,5,42.69733233307488,-1.0,1.0,6,3
125,0,5,6.160835792077705,2.0,-6.0,6,3
125,1,5,22.507979166926816,3.0,-4.0,6,3
125,0,5,27.788370166905224,3.0,-4.0,6,3
125,0,5,16.20169466594234,3.0,0.0,6,3
125,0,5,13.496241957880557,-2.0,-5.0,6,3
125,0,5,38.3814496670384,-2.0,-1.0,6,3
125,1,5,8.537806290900335,-2.0,-1.0,6,3
125,1,6,27.261609832989052,-2.0,2.0,6,3
125,1,6,32.793436917010695,2.0,-19.0,6,3
125,1,6,17.719269207911566,2.0,-19.0,6,3
125,1,6,11.008105541812256,-1.0,5.0,6,3
125,1,6,24.554261124925688,-1.0,-3.0,6,3
125,0,6,14.637280416907744,1.0,-14.0,6,3
125,0,6,25.168902290984988,1.0,-22.0,6,3
125,0,6,5.71123724989593,-2.0,2.0,6,3
125,1,7,9.399167417082936,-1.0,-8.0,6,3
125,1,7,3.6365219159051776,-5.0,-12.0,6,3
125,1,7,20.317237291950732,-4.0,-20.0,6,3
125,1,7,16.80020416714251,-5.0,-2.0,6,3
125,1,7,14.59953225008212,-1.0,-18.0,6,3
125,1,7,23.84700979082845,-5.0,-2.0,6,3
125,1,7,17.31469912501052,-2.0,0.0,6,3
125,0,7,13.953320665983483,-1.0,-18.0,6,3
126,1,1,15.031035791849716,-3.0,6.0,4,2
126,1,1,6.397403499810025,-9.0,0.0,4,2
126,0,1,3.836166833993047,-5.0,9.0,4,1
126,1,1,1.4415675001218915,1.0,6.0,4,2
126,0,1,0.6047304591629654,-1.0,4.0,4,2
126,0,1,2.9008276669774204,1.0,1.0,4,3
126,1,1,2.599116000114009,-5.0,4.0,4,2
126,1,1,0.5078011250589043,5.0,10.0,4,2
126,0,2,3.262173834023997,-1.0,2.0,5,3
126,0,2,4.494048124877736,9.0,3.0,5,2
126,0,2,4.392171416897327,2.0,4.0,5,2
126,1,2,2.568537084152922,2.0,4.0,5,2
126,0,2,6.884249666938558,9.0,-2.0,5,3
126,0,2,5.504129500128329,-1.0,7.0,5,2
126,1,2,3.49060345813632,6.0,1.0,5,3
126,1,2,2.8924131661187857,6.0,1.0,5,3
126,1,3,23.21593016711995,1.0,1.0,6,3
126,1,3,6.86982262507081,-8.0,-9.0,6,3
126,1,3,10.278016875032336,-3.0,-2.0,6,3
126,0,3,2.5887738750316203,-3.0,-2.0,6,3
126,1,3,11.040360792074353,-12.0,-12.0,6,3
126,1,3,13.73490958311595,-8.0,-9.0,6,3
126,1,3,5.31303304200992,-8.0,-9.0,6,3
126,0,3,7.785888125188649,-3.0,-2.0,6,3
126,1,4,15.474328249925748,-1.0,-8.0,5,3
126,1,4,4.679384042043239,2.0,8.0,5,3
126,1,4,2.624577875016257,2.0,4.0,5,2
126,1,4,5.044246041914448,4.0,12.0,5,2
126,0,4,2.754751458996907,1.0,0.0,5,3
126,1,4,11.457677708007395,-1.0,-8.0,5,3
126,0,4,10.980356957996264,1.0,-4.0,5,2
126,1,4,3.2208840418606997,4.0,12.0,5,2
126,1,5,17.153503249865025,1.0,1.0,6,3
126,1,5,7.947979750111699,-1.0,-1.0,6,3
126,1,5,16.63656320888549,1.0,3.0,6,3
126,0,5,21.59061612514779,-1.0,1.0,6,3
126,1,5,10.390841125044972,-1.0,1.0,6,3
126,1,5,12.347756624920294,2.0,1.0,6,3
126,1,5,8.970703708939254,1.0,1.0,6,3
126,0,5,2.894476625137031,-2.0,1.0,6,3
126,1,6,19.98801629198715,-2.0,-2.0,6,3
126,1,6,13.781136417062951,2.0,2.0,6,3
126,1,6,11.617140916874632,-2.0,1.0,6,3
126,0,6,11.799802042078229,1.0,4.0,6,3
126,0,6,7.044610874960199,1.0,1.0,6,3
126,1,6,8.609627458965406,-3.0,0.0,6,3
126,1,6,7.204642083030194,-2.0,1.0,6,3
126,1,6,3.410829999949783,1.0,1.0,6,3
126,1,7,11.28176770801656,-1.0,-2.0,6,3
126,1,7,11.921567665878683,-3.0,-4.0,6,3
126,1,7,0.8812013329006732,1.0,1.0,6,3
126,1,7,13.248797458130866,-4.0,-1.0,6,3
126,1,7,15.076771292136982,-1.0,-1.0,6,3
126,1,7,15.91356954188086,2.0,-2.0,6,3
126,1,7,14.47692641709,-3.0,-4.0,6,3
126,1,7,7.87322258297354,1.0,1.0,6,3
127,0,1,3.734588125022128,-3.0,-2.0,4,3
127,1,1,4.16148979216814,-3.0,-4.0,4,2
127,1,1,3.165414375020191,1.0,3.0,4,3
127,0,1,2.290864707902074,-4.0,-4.0,4,2
127,0,1,1.1324224169366062,1.0,0.0,4,2
127,1,1,3.9426049578469247,2.0,0.0,4,2
127,1,1,1.3297192500904202,-3.0,-7.0,4,1
127,1,1,2.191600957885385,1.0,-2.0,4,1
127,1,2,4.719600582960993,-2.0,-5.0,5,2
127,0,2,2.3083076658658683,-1.0,4.0,5,3
127,1,2,4.306831584079191,5.0,9.0,5,3
127,0,2,3.1392363330814987,1.0,0.0,5,3
127,1,2,2.1063901658635587,-1.0,0.0,5,2
127,1,2,5.484563166974112,4.0,0.0,5,2
127,1,2,3.2333931250032037,4.0,4.0,5,3
127,0,2,4.971918625058606,2.0,4.0,5,2
127,0,3,5.801291249925271,-6.0,-5.0,4,2
127,0,3,6.1905450420454144,-4.0,-5.0,4,2
127,1,3,0.9583395000081508,-9.0,-14.0,4,2
127,1,3,2.6436718329787254,-7.0,-14.0,4,2
127,1,3,2.223890000022948,2.0,-5.0,4,2
127,0,3,3.0160829999949783,-4.0,-5.0,4,2
127,1,3,1.6961673749610782,-15.0,-14.0,4,2
127,1,3,1.362520792055875,-9.0,-14.0,4,2
127,1,4,3.844912958098575,-5.0,2.0,3,2
127,1,4,2.887308083008975,1.0,-2.0,3,1
127,1,4,1.5205261250957849,5.0,-2.0,3,1
127,0,4,0.3286590839270502,1.0,0.0,3,3
127,1,4,4.892189041012898,1.0,7.0,3,2
127,1,4,0.8748842079658061,-1.0,-7.0,3,1
127,0,4,2.2661486249417067,-1.0,2.0,3,2
127,1,4,1.1745513749774543,-1.0,,3,0
127,1,5,2.6881589589174837,-2.0,-4.0,4,3
127,1,5,0.947353582829237,2.0,3.0,4,1
127,1,5,1.37158358306624,-2.0,-11.0,4,3
127,0,5,0.7276292080059648,1.0,-6.0,4,2
127,1,5,2.7805506670847535,-1.0,-3.0,4,2
127,1,5,2.0652224998921156,2.0,2.0,4,1
127,1,5,1.424256708007306,2.0,-5.0,4,1
127,1,5,1.2952759170439094,-2.0,-12.0,4,3
127,0,6,3.8018869580700994,1.0,5.0,6,3
127,1,6,1.0621086668688804,-2.0,2.0,6,3
127,0,6,1.4823277918621898,-1.0,-1.0,6,3
127,1,6,1.5829937090165913,1.0,5.0,6,3
127,1,6,2.9984324579127133,2.0,2.0,6,3
127,1,6,0.3854725419078022,-2.0,2.0,6,3
127,1,6,1.4830155409872532,2.0,2.0,6,3
127,1,6,1.7835699159186331,-1.0,-1.0,6,3
127,1,7,7.794646500144154,5.0,4.0,4,2
127,1,7,9.414294499903916,1.0,7.0,4,2
127,1,7,3.6670242911204696,3.0,7.0,4,2
127,1,7,5.318324124906212,5.0,5.0,4,3
127,1,7,16.56477445899509,3.0,4.0,4,2
127,1,7,8.86412441614084,1.0,6.0,4,1
127,0,7,7.65190549986437,2.0,4.0,4,2
127,1,7,4.160117333987728,4.0,7.0,4,2
128,1,1,4.884646250167862,-5.0,-5.0,6,3
128,1,1,8.791384333046153,-5.0,-5.0,6,3
128,1,1,3.1336015828419477,2.0,2.0,6,3
128,1,1,3.613859999924898,2.0,2.0,6,3
128,1,1,4.936783249955624,2.0,2.0,6,3
128,1,1,5.137494917027652,-2.0,-2.0,6,3
128,1,1,6.17442391696386,-1.0,-1.0,6,3
128,1,1,3.5508880000561476,-5.0,-5.0,6,3
128,1,2,3.9365715000312775,7.0,6.0,6,3
128,1,2,2.7394821669440717,8.0,8.0,6,3
128,1,2,6.2277843749616295,14.0,14.0,6,3
128,1,2,3.872032791841775,-1.0,-1.0,6,3
128,1,2,5.068718624999747,-1.0,-2.0,6,3
128,1,2,3.6883090829942375,6.0,6.0,6,3
128,1,2,5.034710000036284,14.0,13.0,6,3
128,1,2,2.704654833069071,5.0,4.0,6,3
128,1,3,5.885916457977146,-1.0,-1.0,6,3
128,1,3,7.427313708001748,1.0,1.0,6,3
128,1,3,4.968335958197713,1.0,1.0,6,3
128,1,3,5.7584940830711275,1.0,1.0,6,3
128,1,3,3.7423772080801423,-1.0,-1.0,6,3
128,1,3,4.122959000058472,1.0,1.0,6,3
128,1,3,4.542070750147104,-1.0,-1.0,6,3
128,1,3,4.2672601249068975,-1.0,-1.0,6,3
128,0,4,16.70624979119748,1.0,1.0,6,3
128,1,4,11.66052862512879,-2.0,-3.0,6,3
128,1,4,7.017659374978393,-4.0,-4.0,6,3
128,1,4,6.583401417126879,1.0,1.0,6,3
128,1,4,4.707848584046587,-2.0,-3.0,6,3
128,1,4,4.095937374979258,1.0,1.0,6,3
128,0,4,8.825845041079447,-2.0,-3.0,6,3
128,1,4,10.997144958935678,3.0,2.0,6,3
128,1,5,14.17936516692862,2.0,2.0,6,3
128,1,5,5.56780262500979,2.0,2.0,6,3
128,1,5,7.255600541131571,-4.0,-4.0,6,3
128,1,5,5.916540834121406,-4.0,-4.0,6,3
128,1,5,8.226718041114509,-1.0,-1.0,6,3
128,1,5,5.63721154211089,-3.0,-3.0,6,3
128,1,5,7.282557874917984,1.0,1.0,6,3
128,0,5,6.395128083182499,-1.0,-1.0,6,3
128,1,6,10.544751583132893,-1.0,-1.0,6,3
128,1,6,9.058235583128408,-3.0,-3.0,6,3
128,1,6,10.61822587507777,1.0,1.0,6,3
128,1,6,5.321380417095497,-1.0,-1.0,6,3
128,1,6,6.534153833985329,-1.0,-1.0,6,3
128,1,6,5.985069541959092,-1.0,-1.0,6,3
128,1,6,6.9875700830016285,-1.0,-1.0,6,3
128,1,6,4.138970334082842,-1.0,-1.0,6,3
128,1,7,24.21643029106781,5.0,4.0,5,3
128,1,7,7.9245004581753165,10.0,1.0,5,2
128,1,7,6.495992250042036,8.0,8.0,5,3
128,0,7,5.5287299999035895,1.0,-9.0,5,2
128,1,7,7.970217917114496,5.0,4.0,5,3
128,0,7,4.236487874994054,4.0,-5.0,5,2
128,0,7,15.10181862511672,-1.0,-2.0,5,3
128,1,7,3.516985540976748,4.0,-5.0,5,2
129,1,1,4.158768624998629,-2.0,-4.0,5,2
129,1,1,2.522096458822489,-2.0,-2.0,5,3
129,0,1,2.138543749926612,-1.0,-3.0,5,2
129,0,1,8.374151666183025,-1.0,-1.0,5,3
129,1,1,2.878605666803196,-6.0,-5.0,5,3
129,1,1,0.2766425830777734,-5.0,-7.0,5,2
129,1,1,3.9237122498452663,3.0,0.0,5,2
129,1,1,0.6808431670069695,2.0,2.0,5,3
129,1,2,9.265158332884312,7.0,7.0,4,3
129,0,2,4.21161466720514,1.0,-1.0,4,2
129,1,2,5.655826624948531,7.0,4.0,4,3
129,0,2,4.319994332967326,8.0,3.0,4,2
129,1,2,1.9872704590670764,8.0,13.0,4,2
129,0,2,1.0572627501096576,2.0,5.0,4,1
129,1,2,0.3638902499806136,1.0,9.0,4,2
129,1,2,0.001192457973957,2.0,8.0,4,1
129,1,3,0.2306899579707533,-5.0,8.0,3,1
129,0,3,3.4281807080842555,2.0,0.0,3,2
129,1,3,2.2071963329799473,-1.0,4.0,3,2
129,0,3,2.908364000031725,2.0,4.0,3,2
129,0,3,2.9853211247827858,-2.0,4.0,3,1
129,1,3,4.572608291869983,-4.0,4.0,3,2
129,0,3,1.0470108340959996,1.0,4.0,3,1
129,1,3,0.9654014999978244,-5.0,4.0,3,1
129,1,4,3.8817256668116897,-2.0,-4.0,4,3
129,1,4,4.201547916978598,-1.0,1.0,4,2
129,1,4,2.0664052499923855,-1.0,-4.0,4,1
129,1,4,5.632672708015889,1.0,-2.0,4,2
129,1,4,0.5103914579376578,-4.0,-6.0,4,2
129,1,4,0.440775291994214,-1.0,-4.0,4,1
129,1,4,2.0149439580272883,-2.0,-9.0,4,2
129,1,4,0.4814702500589192,-2.0,-4.0,4,3
129,1,5,3.442231875145808,5.0,10.0,5,3
129,1,5,8.005340042058378,-1.0,5.0,5,2
129,1,5,5.9626879170536995,-1.0,5.0,5,3
129,0,5,1.0673695418518037,1.0,9.0,5,2
129,1,5,2.6262842079158872,1.0,1.0,5,3
129,0,5,4.626407958101481,-1.0,13.0,5,2
129,1,5,2.269124333979562,1.0,9.0,5,3
129,1,5,0.2777128750458359,-5.0,4.0,5,2
129,1,6,1.0611807499080896,2.0,1.0,4,2
129,1,6,1.3659060418140143,4.0,3.0,4,2
129,1,6,1.9343916662037373,3.0,4.0,4,2
